snapshot_id,floor_id,modality,mean,max,slope,variance,zScoreVsHistory,label
snapshot_1385,floor_1385,Motion,0.264,0.437,0.1066,0.179,1.1399,SpoofingAttack
snapshot_1385,floor_1385,Humidity,34.392,37.5403,0.1388,10.2947,-2.1216,SpoofingAttack
snapshot_1385,floor_1385,Smoke,0.0399,0.0589,-0.0065,0.0248,1.9875,SpoofingAttack
snapshot_1385,floor_1385,CO2,244.7745,390.0804,-0.0552,146.924,-3.4204,SpoofingAttack
snapshot_1385,floor_1385,Temperature,22.0283,23.8933,0.0212,3.2215,0.0236,SpoofingAttack
snapshot_1385,floor_1385,Power,0.4441,0.5375,0.0782,0.2862,0.2938,SpoofingAttack
snapshot_1385,floor_1385,Motion,0.3605,0.4586,-0.0668,0.2847,2.1052,SpoofingAttack
snapshot_1385,floor_1385,Temperature,26.4191,29.0894,0.1934,1.6271,3.6826,SpoofingAttack
snapshot_1385,floor_1385,Power,0.6811,1.1391,0.3734,0.41,1.8739,SpoofingAttack
snapshot_1385,floor_1385,Smoke,0.0254,0.0424,-0.0566,0.0207,0.536,SpoofingAttack
snapshot_1385,floor_1385,Humidity,58.2814,60.9412,-0.1541,9.6088,2.6563,SpoofingAttack
snapshot_1385,floor_1385,Smoke,0.0469,0.0588,0.0445,0.0271,2.6887,SpoofingAttack
snapshot_1385,floor_1385,Power,1.088,1.4107,-0.1271,0.2493,4.5866,SpoofingAttack
snapshot_1385,floor_1385,Motion,0.0621,0.1001,0.1276,0.0798,-0.8787,SpoofingAttack
snapshot_1385,floor_1385,Humidity,57.491,65.9308,-0.1187,11.1828,2.4982,SpoofingAttack
snapshot_1385,floor_1385,Power,1.0726,1.1305,0.2918,0.3629,4.4839,SpoofingAttack
snapshot_1385,floor_1385,Motion,0.3205,0.4351,0.0497,0.1811,1.705,SpoofingAttack
snapshot_1385,floor_1385,Smoke,-0.0046,0.0207,0.0911,0.0278,-2.4642,SpoofingAttack
snapshot_1385,floor_1385,Temperature,18.3908,19.0647,0.0437,2.1427,-3.0077,SpoofingAttack
snapshot_1385,floor_1385,Humidity,48.9149,54.7005,-0.1634,10.5616,0.783,SpoofingAttack
snapshot_1385,floor_1385,Motion,-0.2137,0.0454,-0.0028,0.1924,-3.6368,SpoofingAttack
snapshot_1385,floor_1385,Smoke,0.0054,0.0229,-0.0294,0.0312,-1.4559,SpoofingAttack
snapshot_1385,floor_1385,Smoke,-0.0108,0.0111,-0.0175,0.018,-3.0828,SpoofingAttack
snapshot_1385,floor_1385,Motion,-0.3051,-0.1941,-0.0332,0.3357,-4.5508,SpoofingAttack
snapshot_1385,floor_1385,Temperature,20.7931,24.9907,-0.0229,3.0708,-1.0058,SpoofingAttack
snapshot_1385,floor_1385,Power,0.0401,0.0943,-0.1432,0.3147,-2.399,SpoofingAttack
snapshot_1385,floor_1385,CO2,265.7722,519.6187,0.0276,184.1008,-3.0705,SpoofingAttack
snapshot_1385,floor_1385,Humidity,40.7,67.3026,0.0984,15.4109,-0.86,SpoofingAttack
snapshot_1386,floor_1386,CO2,489.7743,516.2932,0.3042,201.2146,0.6629,SpoofingAttack
snapshot_1386,floor_1386,Power,0.3225,0.6939,0.1183,0.3575,-0.5167,SpoofingAttack
snapshot_1386,floor_1386,Humidity,54.5067,72.5695,0.1237,9.6127,1.9013,SpoofingAttack
snapshot_1386,floor_1386,Temperature,32.2488,34.0299,0.4381,3.3999,8.5407,SpoofingAttack
snapshot_1386,floor_1386,CO2,840.6115,924.9241,0.288,186.6039,6.5102,SpoofingAttack
snapshot_1386,floor_1386,Smoke,0.0144,0.0193,0.0279,0.0369,-0.5588,SpoofingAttack
snapshot_1386,floor_1386,Motion,0.3186,0.5812,-0.1998,0.242,1.6861,SpoofingAttack
snapshot_1386,floor_1386,CO2,416.9556,445.4143,0.1156,98.5231,-0.5507,SpoofingAttack
snapshot_1386,floor_1386,Motion,0.0589,0.3575,0.1234,0.3735,-0.9106,SpoofingAttack
snapshot_1386,floor_1386,Power,0.6973,0.7759,-0.009,0.4191,1.9821,SpoofingAttack
snapshot_1386,floor_1386,Smoke,0.0149,0.0262,0.068,0.0255,-0.5115,SpoofingAttack
snapshot_1386,floor_1386,Motion,-0.3876,-0.0621,-0.0062,0.2533,-5.3758,SpoofingAttack
snapshot_1386,floor_1386,Temperature,19.5177,21.095,0.0241,2.06,-2.0686,SpoofingAttack
snapshot_1386,floor_1386,Power,0.353,0.9521,0.1168,0.4722,-0.3133,SpoofingAttack
snapshot_1386,floor_1386,Humidity,41.6839,50.6874,0.0575,14.8483,-0.6632,SpoofingAttack
snapshot_1386,floor_1386,CO2,458.3748,513.6421,0.002,161.5661,0.1396,SpoofingAttack
snapshot_1386,floor_1386,Temperature,18.3317,18.8152,0.1618,2.5877,-3.0569,SpoofingAttack
snapshot_1386,floor_1386,Power,0.1533,0.8286,-0.0225,0.2156,-1.6444,SpoofingAttack
snapshot_1386,floor_1386,Smoke,0.0132,0.0197,-0.1811,0.0299,-0.68,SpoofingAttack
snapshot_1386,floor_1386,Humidity,40.2457,43.2717,0.101,18.3928,-0.9509,SpoofingAttack
snapshot_1386,floor_1386,Smoke,0.0026,0.0349,0.0034,0.0172,-1.7354,SpoofingAttack
snapshot_1386,floor_1386,CO2,463.4826,555.1918,0.098,70.4837,0.2247,SpoofingAttack
snapshot_1386,floor_1386,Humidity,58.3329,72.1332,-0.0471,11.0908,2.6666,SpoofingAttack
snapshot_1386,floor_1386,Power,0.7183,1.2201,-0.0975,0.4163,2.122,SpoofingAttack
snapshot_1386,floor_1386,Temperature,23.6251,24.6984,-0.023,2.0502,1.3542,SpoofingAttack
snapshot_1386,floor_1386,Smoke,0.0075,0.0182,0.0376,0.0317,-1.2462,SpoofingAttack
snapshot_1386,floor_1386,Temperature,23.469,23.9874,0.2154,4.7258,1.2242,SpoofingAttack
snapshot_1386,floor_1386,CO2,222.2602,258.3535,0.0311,137.8978,-3.7957,SpoofingAttack
snapshot_1386,floor_1386,Smoke,0.015,0.0468,-0.0328,0.0247,-0.5009,SpoofingAttack
snapshot_1386,floor_1386,CO2,785.9799,950.2638,0.1154,153.6518,5.5997,SpoofingAttack
snapshot_1386,floor_1386,Humidity,45.3465,47.3091,-0.0687,12.4626,0.0693,SpoofingAttack
snapshot_1386,floor_1386,Power,0.3915,0.4706,-0.1533,0.2985,-0.0568,SpoofingAttack
snapshot_1386,floor_1386,Motion,0.2728,0.5001,-0.0348,0.2801,1.228,SpoofingAttack
snapshot_1386,floor_1386,Temperature,23.6143,24.9125,0.0641,3.5102,1.3453,SpoofingAttack
snapshot_1386,floor_1386,CO2,302.2166,421.7787,-0.0652,168.6319,-2.4631,SpoofingAttack
snapshot_1386,floor_1386,Power,0.5375,0.7517,0.0693,0.3286,0.9166,SpoofingAttack
snapshot_1386,floor_1386,Temperature,22.2784,23.0146,-0.0693,3.1389,0.232,SpoofingAttack
snapshot_1386,floor_1386,Smoke,-0.0198,0.0112,0.0469,0.0282,-3.9811,SpoofingAttack
snapshot_1386,floor_1386,Motion,-0.1911,0.1469,-0.0279,0.3223,-3.4106,SpoofingAttack
snapshot_1386,floor_1386,Humidity,77.5649,78.421,-0.0741,16.4774,6.513,SpoofingAttack
snapshot_1386,floor_1386,Temperature,18.9256,19.4101,-0.1014,2.0504,-2.562,SpoofingAttack
snapshot_1386,floor_1386,Power,0.9941,1.4648,-0.0261,0.2335,3.9609,SpoofingAttack
snapshot_1386,floor_1386,Motion,0.2301,0.4873,0.1199,0.1794,0.8013,SpoofingAttack
snapshot_1386,floor_1386,CO2,205.25,585.7835,0.167,117.2321,-4.0792,SpoofingAttack
snapshot_1386,floor_1386,Humidity,41.9312,62.9431,-0.1028,18.7219,-0.6138,SpoofingAttack
snapshot_1386,floor_1386,Smoke,0.0372,0.05,-0.0117,0.0213,1.7181,SpoofingAttack
snapshot_1386,floor_1386,Smoke,0.0253,0.0598,-0.008,0.0103,0.5329,SpoofingAttack
snapshot_1386,floor_1386,Temperature,23.1096,26.128,-0.1949,3.7916,0.9247,SpoofingAttack
snapshot_1386,floor_1386,CO2,393.2026,683.9304,-0.0316,166.2925,-0.9466,SpoofingAttack
snapshot_1386,floor_1386,Motion,0.1494,0.248,0.0054,0.2078,-0.0064,SpoofingAttack
snapshot_1386,floor_1386,Power,0.9361,1.5135,-0.1201,0.2941,3.574,SpoofingAttack
snapshot_1387,floor_1387,Motion,0.3355,0.5267,0.1176,0.265,1.8546,HVACFault
snapshot_1387,floor_1387,CO2,197.6593,308.5722,0.0427,94.9985,-4.2057,HVACFault
snapshot_1387,floor_1387,Smoke,0.022,0.0381,-0.0526,0.0327,0.198,HVACFault
snapshot_1387,floor_1387,Temperature,21.9829,22.6758,-0.1031,3.7376,-0.0142,HVACFault
snapshot_1387,floor_1387,Power,0.7653,0.9832,-0.0363,0.3188,2.4352,HVACFault
snapshot_1387,floor_1387,Humidity,59.0845,70.2201,-0.0634,12.1589,2.8169,HVACFault
snapshot_1387,floor_1387,Humidity,40.398,49.9759,0.0117,11.1509,-0.9204,HVACFault
snapshot_1387,floor_1387,Temperature,23.0736,27.7772,-0.0569,3.0727,0.8946,HVACFault
snapshot_1387,floor_1387,Motion,-0.1631,-0.1102,0.0104,0.2396,-3.131,HVACFault
snapshot_1387,floor_1387,CO2,675.004,694.0728,-0.0083,95.4828,3.7501,HVACFault
snapshot_1387,floor_1387,Temperature,22.258,22.5878,0.085,2.6707,0.215,HVACFault
snapshot_1387,floor_1387,CO2,502.6982,506.1261,-0.0261,216.7753,0.8783,HVACFault
snapshot_1387,floor_1387,Humidity,56.9664,65.1694,-0.1913,13.7161,2.3933,HVACFault
snapshot_1387,floor_1387,Motion,0.4011,0.4234,-0.2604,0.2327,2.5108,HVACFault
snapshot_1387,floor_1387,Temperature,21.1598,22.5308,0.0795,3.116,-0.7001,HVACFault
snapshot_1387,floor_1387,Humidity,45.0409,59.1157,0.1209,15.043,0.0082,HVACFault
snapshot_1387,floor_1387,Motion,0.2329,0.6167,0.0317,0.2055,0.8285,HVACFault
snapshot_1387,floor_1387,Power,0.4986,0.7493,-0.016,0.2029,0.657,HVACFault
snapshot_1387,floor_1387,Smoke,0.0166,0.0618,0.0529,0.0222,-0.339,HVACFault
snapshot_1387,floor_1387,Power,0.9008,1.1832,0.0577,0.2281,3.3389,HVACFault
snapshot_1387,floor_1387,Temperature,20.2585,22.2067,-0.1601,3.2942,-1.4512,HVACFault
snapshot_1387,floor_1387,CO2,487.9047,543.8195,-0.0812,74.2013,0.6317,HVACFault
snapshot_1387,floor_1387,Humidity,35.4355,40.1689,0.127,9.2562,-1.9129,HVACFault
snapshot_1387,floor_1387,Motion,0.4514,0.4718,0.0891,0.1912,3.0141,HVACFault
snapshot_1387,floor_1387,Humidity,30.438,38.2284,-0.1176,12.5099,-2.9124,HVACFault
snapshot_1387,floor_1387,Smoke,0.011,0.0376,0.0654,0.0168,-0.9013,HVACFault
snapshot_1387,floor_1387,Temperature,20.5476,21.7924,-0.071,2.6442,-1.2103,HVACFault
snapshot_1387,floor_1387,Temperature,26.7221,27.4686,0.1998,3.5864,3.9351,HVACFault
snapshot_1387,floor_1387,Smoke,0.0354,0.0373,0.0097,0.0183,1.5351,HVACFault
snapshot_1387,floor_1387,CO2,467.6468,929.6887,0.1116,129.7102,0.2941,HVACFault
snapshot_1387,floor_1387,Motion,0.8063,1.0034,-0.0226,0.2876,6.5626,HVACFault
snapshot_1387,floor_1387,Humidity,26.5147,27.8536,0.1713,2.6476,-3.6971,HVACFault
snapshot_1387,floor_1387,Power,0.7032,0.8822,-0.0022,0.3345,2.0216,HVACFault
snapshot_1387,floor_1387,Humidity,59.7576,61.2265,-0.071,9.0812,2.9515,HVACFault
snapshot_1387,floor_1387,Smoke,0.0666,0.0796,0.0679,0.0102,4.6636,HVACFault
snapshot_1387,floor_1387,Motion,-0.1005,0.2993,0.2319,0.2971,-2.5052,HVACFault
snapshot_1387,floor_1387,Temperature,24.1065,26.4677,-0.0162,2.2431,1.7554,HVACFault
snapshot_1387,floor_1387,Power,0.5103,0.9511,-0.1078,0.4749,0.7352,HVACFault
snapshot_1387,floor_1387,CO2,625.1164,744.382,0.086,118.5247,2.9186,HVACFault
snapshot_1388,floor_1388,Motion,-0.1687,-0.0726,0.177,0.2989,-3.1866,HVACFault
snapshot_1388,floor_1388,Power,0.7424,1.2791,0.0374,0.493,2.2828,HVACFault
snapshot_1388,floor_1388,Temperature,23.235,26.2753,0.1374,2.5227,1.0292,HVACFault
snapshot_1388,floor_1388,CO2,617.3167,645.721,0.0379,141.696,2.7886,HVACFault
snapshot_1388,floor_1388,Humidity,60.1477,69.2145,-0.2432,8.9347,3.0295,HVACFault
snapshot_1388,floor_1388,Power,0.6262,0.7996,-0.2078,0.3377,1.5078,HVACFault
snapshot_1388,floor_1388,Smoke,0.0134,0.0369,-0.1045,0.0316,-0.6597,HVACFault
snapshot_1388,floor_1388,Motion,0.3356,0.7283,-0.0748,0.2497,1.8559,HVACFault
snapshot_1388,floor_1388,Motion,0.5781,0.7288,-0.0222,0.2048,4.2805,HVACFault
snapshot_1388,floor_1388,Humidity,37.5568,41.8323,-0.1261,5.3764,-1.4886,HVACFault
snapshot_1388,floor_1388,Smoke,-0.0366,-0.0147,-0.0323,0.0109,-5.6587,HVACFault
snapshot_1388,floor_1388,Temperature,21.102,26.0057,0.3173,3.6353,-0.7483,HVACFault
snapshot_1388,floor_1388,Temperature,24.4953,24.5697,0.1167,2.4145,2.0794,HVACFault
snapshot_1388,floor_1388,Power,0.3447,0.4328,-0.0364,0.3155,-0.3688,HVACFault
snapshot_1388,floor_1388,Smoke,0.0687,0.0897,-0.16,0.0278,4.8738,HVACFault
snapshot_1388,floor_1388,Humidity,39.0253,46.458,0.0868,11.9654,-1.1949,HVACFault
snapshot_1388,floor_1388,Motion,-0.2339,0.2413,0.1262,0.1681,-3.8386,HVACFault
snapshot_1388,floor_1388,Power,-0.113,0.3295,0.0202,0.5637,-3.42,HVACFault
snapshot_1388,floor_1388,Temperature,24.5214,26.841,0.0681,2.6871,2.1012,HVACFault
snapshot_1388,floor_1388,Smoke,0.0249,0.0305,0.0067,0.0133,0.4877,HVACFault
snapshot_1388,floor_1388,CO2,540.6416,707.2185,-0.1987,130.7598,1.5107,HVACFault
snapshot_1388,floor_1388,Temperature,22.4536,25.2235,-0.0372,2.6901,0.378,HVACFault
snapshot_1388,floor_1388,Humidity,49.879,61.9311,-0.0586,14.6757,0.9758,HVACFault
snapshot_1388,floor_1388,Smoke,0.0351,0.0753,-0.1928,0.0263,1.5103,HVACFault
snapshot_1388,floor_1388,Motion,0.1166,0.3164,0.0297,0.2073,-0.3344,HVACFault
snapshot_1388,floor_1388,Power,-0.1542,0.0225,-0.0415,0.5831,-3.6949,HVACFault
snapshot_1388,floor_1388,Smoke,-0.0153,-0.0137,-0.1472,0.0203,-3.5326,HVACFault
snapshot_1388,floor_1388,Temperature,25.5199,27.3456,0.3527,3.3872,2.9333,HVACFault
snapshot_1388,floor_1388,Humidity,25.7471,54.487,0.2174,16.0811,-3.8506,HVACFault
snapshot_1388,floor_1388,Motion,0.0449,0.2958,-0.1324,0.1526,-1.0512,HVACFault
snapshot_1388,floor_1388,CO2,708.9942,800.2313,0.1094,124.2077,4.3166,HVACFault
snapshot_1388,floor_1388,Power,0.8428,0.8774,-0.0687,0.3783,2.9523,HVACFault
snapshot_1388,floor_1388,Humidity,34.7694,49.5266,-0.0643,15.1817,-2.0461,HVACFault
snapshot_1388,floor_1388,Power,-0.289,-0.0405,0.0474,0.2959,-4.5935,HVACFault
snapshot_1388,floor_1388,Smoke,0.0808,0.1013,-0.1337,0.0168,6.0813,HVACFault
snapshot_1388,floor_1388,Motion,0.0353,0.1353,-0.1224,0.2465,-1.1474,HVACFault
snapshot_1388,floor_1388,CO2,817.466,901.2693,0.2074,129.6537,6.1244,HVACFault
snapshot_1388,floor_1388,Power,0.9843,1.2754,0.0592,0.2373,3.8956,HVACFault
snapshot_1388,floor_1388,Smoke,-0.0618,-0.0441,0.0084,0.0265,-8.1795,HVACFault
snapshot_1389,floor_1389,Motion,0.1487,0.328,0.0141,0.305,-0.0134,Normal
snapshot_1389,floor_1389,Smoke,0.0026,0.0042,0.1657,0.0381,-1.7445,Normal
snapshot_1389,floor_1389,Temperature,20.9444,21.7754,0.0419,2.1761,-0.8797,Normal
snapshot_1389,floor_1389,Smoke,0.0459,0.0633,-0.1546,0.026,2.5934,Normal
snapshot_1389,floor_1389,CO2,415.1633,497.68,0.0266,143.4769,-0.5806,Normal
snapshot_1389,floor_1389,Motion,0.4641,0.5113,-0.0249,0.1767,3.1408,Normal
snapshot_1389,floor_1389,CO2,297.6184,418.7675,-0.0185,132.1241,-2.5397,Normal
snapshot_1389,floor_1389,Power,0.6597,0.8312,-0.0582,0.2792,1.7315,Normal
snapshot_1389,floor_1389,Smoke,0.0201,0.0239,0.1324,0.0364,0.0141,Normal
snapshot_1389,floor_1389,Motion,-0.1084,0.1769,0.0189,0.2552,-2.5842,Normal
snapshot_1389,floor_1389,Temperature,19.2148,21.4252,0.1482,0.9046,-2.321,Normal
snapshot_1389,floor_1389,Motion,-0.0249,0.1319,0.0494,0.2207,-1.7494,Normal
snapshot_1389,floor_1389,Smoke,0.0304,0.0412,0.1166,0.0189,1.0445,Normal
snapshot_1389,floor_1389,Temperature,23.2133,23.8412,0.0954,3.8576,1.0111,Normal
snapshot_1389,floor_1389,Humidity,46.5991,47.9046,0.0948,10.0012,0.3198,Normal
snapshot_1389,floor_1389,Power,-0.4104,-0.3718,-0.0577,0.3251,-5.4024,Normal
snapshot_1389,floor_1389,Temperature,22.0032,22.1022,0.0661,2.1034,0.0026,Normal
snapshot_1389,floor_1389,Smoke,-0.0089,0.0298,0.0088,0.0114,-2.8924,Normal
snapshot_1389,floor_1389,Motion,0.2343,0.2515,0.0855,0.1899,0.8432,Normal
snapshot_1389,floor_1389,CO2,582.3857,658.559,0.0025,188.1628,2.2064,Normal
snapshot_1389,floor_1389,Power,0.0927,0.1345,0.0828,0.4004,-2.0487,Normal
snapshot_1389,floor_1389,Humidity,50.395,51.0638,-0.0831,14.2294,1.079,Normal
snapshot_1389,floor_1389,CO2,297.496,484.3409,-0.1084,129.1443,-2.5417,Normal
snapshot_1389,floor_1389,Humidity,37.5789,44.4931,-0.05,11.586,-1.4842,Normal
snapshot_1389,floor_1389,Motion,0.389,0.4577,-0.0638,0.1008,2.3896,Normal
snapshot_1389,floor_1389,Smoke,-0.0042,0.0086,-0.1856,0.0125,-2.4208,Normal
snapshot_1389,floor_1389,Temperature,18.1555,21.0724,0.0381,3.751,-3.2038,Normal
snapshot_1389,floor_1389,Power,0.9071,1.154,-0.012,0.277,3.3804,Normal
snapshot_1389,floor_1389,Humidity,38.4289,54.2088,0.0196,14.4929,-1.3142,Normal
snapshot_1389,floor_1389,Smoke,0.0001,0.0154,-0.0809,0.0194,-1.9884,Normal
snapshot_1389,floor_1389,Motion,-0.0665,-0.0389,-0.0073,0.3522,-2.1652,Normal
snapshot_1389,floor_1389,CO2,647.0891,695.3453,0.0251,119.359,3.2848,Normal
snapshot_1389,floor_1389,CO2,290.8679,345.8211,0.1463,106.4759,-2.6522,Normal
snapshot_1389,floor_1389,Power,0.5323,0.9522,-0.1717,0.3946,0.8818,Normal
snapshot_1389,floor_1389,Motion,0.157,0.4047,-0.1071,0.1459,0.0698,Normal
snapshot_1389,floor_1389,Humidity,23.8631,41.3607,-0.1329,11.83,-4.2274,Normal
snapshot_1390,floor_1390,CO2,543.8344,633.7119,0.4746,226.7485,1.5639,SpoofingAttack
snapshot_1390,floor_1390,Humidity,64.5307,72.1381,-0.1116,6.1338,3.9061,SpoofingAttack
snapshot_1390,floor_1390,Power,1.0108,1.0412,0.2879,0.4099,4.0723,SpoofingAttack
snapshot_1390,floor_1390,Motion,0.0344,0.8383,-0.021,0.1226,-1.1559,SpoofingAttack
snapshot_1390,floor_1390,Temperature,20.1001,21.6352,0.3774,4.6873,-1.5832,SpoofingAttack
snapshot_1390,floor_1390,Smoke,0.0457,0.0637,-0.0816,0.0235,2.5652,SpoofingAttack
snapshot_1390,floor_1390,Power,0.5204,0.6467,-0.0465,0.1739,0.8029,SpoofingAttack
snapshot_1390,floor_1390,Temperature,26.508,28.0464,0.168,2.68,3.7566,SpoofingAttack
snapshot_1390,floor_1390,Motion,0.3553,0.5745,-0.2381,0.2798,2.0526,SpoofingAttack
snapshot_1390,floor_1390,Smoke,-0.0097,-0.0063,-0.0862,0.0282,-2.974,SpoofingAttack
snapshot_1390,floor_1390,Humidity,36.1544,41.0886,-0.0149,9.9856,-1.7691,SpoofingAttack
snapshot_1390,floor_1390,Humidity,61.4732,71.4186,0.2147,8.4896,3.2946,SpoofingAttack
snapshot_1390,floor_1390,Power,1.0668,1.2261,0.052,0.4043,4.445,SpoofingAttack
snapshot_1390,floor_1390,CO2,285.0382,413.7397,0.0651,123.4449,-2.7494,SpoofingAttack
snapshot_1390,floor_1390,Temperature,23.9815,24.021,-0.1363,5.0767,1.6512,SpoofingAttack
snapshot_1390,floor_1390,Temperature,23.3453,29.759,0.0854,3.4162,1.121,SpoofingAttack
snapshot_1390,floor_1390,Motion,0.0707,0.1217,0.0677,0.0849,-0.793,SpoofingAttack
snapshot_1390,floor_1390,Humidity,38.7635,43.7161,-0.0478,13.6537,-1.2473,SpoofingAttack
snapshot_1390,floor_1390,Motion,0.1957,0.3012,-0.1062,0.1452,0.4574,SpoofingAttack
snapshot_1390,floor_1390,CO2,593.9704,678.1324,-0.2471,135.2374,2.3995,SpoofingAttack
snapshot_1390,floor_1390,Temperature,25.8856,26.6642,0.0981,2.1907,3.238,SpoofingAttack
snapshot_1390,floor_1390,CO2,723.9123,939.5053,0.3556,97.3031,4.5652,SpoofingAttack
snapshot_1390,floor_1390,Power,-0.0634,0.4519,0.1372,0.1186,-3.0895,SpoofingAttack
snapshot_1390,floor_1390,Motion,0.0491,0.1141,-0.1143,0.282,-1.0085,SpoofingAttack
snapshot_1390,floor_1390,Smoke,0.0694,0.0857,-0.1649,0.0192,4.9425,SpoofingAttack
snapshot_1390,floor_1390,Motion,-0.0158,-0.0113,0.1017,0.2401,-1.658,SpoofingAttack
snapshot_1390,floor_1390,CO2,492.8438,717.1008,0.0212,164.3652,0.7141,SpoofingAttack
snapshot_1390,floor_1390,Power,0.1545,0.2376,0.1412,0.3471,-1.6364,SpoofingAttack
snapshot_1390,floor_1390,Humidity,43.9348,46.1508,-0.0471,8.9541,-0.213,SpoofingAttack
snapshot_1390,floor_1390,Motion,0.0653,0.1883,-0.048,0.203,-0.8475,SpoofingAttack
snapshot_1390,floor_1390,Power,0.304,0.387,0.1129,0.4096,-0.6403,SpoofingAttack
snapshot_1390,floor_1390,Temperature,33.125,36.9499,0.3281,3.3445,9.2708,SpoofingAttack
snapshot_1390,floor_1390,Smoke,0.0368,0.0559,0.2154,0.0356,1.6804,SpoofingAttack
snapshot_1391,floor_1391,Power,0.4496,0.741,-0.1238,0.4469,0.3309,FireSmoke
snapshot_1391,floor_1391,Humidity,43.5464,50.306,-0.1234,14.3647,-0.2907,FireSmoke
snapshot_1391,floor_1391,CO2,278.0691,341.5174,0.0295,119.3392,-2.8655,FireSmoke
snapshot_1391,floor_1391,Temperature,21.683,22.0002,-0.0773,2.1282,-0.2641,FireSmoke
snapshot_1391,floor_1391,Humidity,55.1839,76.4313,-0.1251,9.8945,2.0368,FireSmoke
snapshot_1391,floor_1391,Temperature,26.4295,26.6372,0.0779,2.8191,3.6913,FireSmoke
snapshot_1391,floor_1391,CO2,550.5884,778.8007,-0.0895,110.2478,1.6765,FireSmoke
snapshot_1391,floor_1391,CO2,402.5649,547.8275,0.0238,208.8574,-0.7906,FireSmoke
snapshot_1391,floor_1391,Temperature,22.7097,27.2763,-0.0914,2.2246,0.5914,FireSmoke
snapshot_1391,floor_1391,Smoke,0.0404,0.0423,-0.2017,0.0179,2.035,FireSmoke
snapshot_1391,floor_1391,Temperature,26.2818,28.2916,0.1888,0.6696,3.5682,FireSmoke
snapshot_1391,floor_1391,Power,0.0864,0.4089,-0.0122,0.558,-2.0904,FireSmoke
snapshot_1391,floor_1391,CO2,506.7499,531.7342,0.32,182.1005,0.9458,FireSmoke
snapshot_1391,floor_1391,Smoke,-0.0276,-0.0153,-0.0194,0.0152,-4.7576,FireSmoke
snapshot_1391,floor_1391,Power,1.252,1.2917,-0.1636,0.4015,5.68,FireSmoke
snapshot_1391,floor_1391,Smoke,0.0343,0.081,0.104,0.0217,1.43,FireSmoke
snapshot_1391,floor_1391,CO2,559.1054,729.0427,0.0505,88.7493,1.8184,FireSmoke
snapshot_1391,floor_1391,Humidity,47.1615,55.9345,-0.0982,14.9616,0.4323,FireSmoke
snapshot_1391,floor_1391,Temperature,17.2912,20.542,-0.0515,3.353,-3.924,FireSmoke
snapshot_1391,floor_1391,CO2,362.604,373.3043,-0.1764,150.8218,-1.4566,FireSmoke
snapshot_1391,floor_1391,Motion,0.4072,0.7429,-0.0685,0.2229,2.5716,FireSmoke
snapshot_1391,floor_1391,Smoke,0.0291,0.0495,-0.1446,0.0212,0.9122,FireSmoke
snapshot_1391,floor_1391,Humidity,46.9075,62.0743,-0.0848,6.9806,0.3815,FireSmoke
snapshot_1391,floor_1391,CO2,525.7575,801.9433,0.0895,137.6861,1.2626,FireSmoke
snapshot_1391,floor_1391,CO2,355.5913,511.5604,0.0549,165.0778,-1.5735,FireSmoke
snapshot_1391,floor_1391,Smoke,0.0034,0.0295,-0.0827,0.0262,-1.6589,FireSmoke
snapshot_1391,floor_1391,Temperature,24.3564,27.4539,-0.3232,3.1835,1.9637,FireSmoke
snapshot_1391,floor_1391,Motion,-0.0707,0.1827,0.0064,0.1384,-2.2072,FireSmoke
snapshot_1391,floor_1391,Power,0.316,0.3735,-0.0438,0.3597,-0.5599,FireSmoke
snapshot_1391,floor_1391,Humidity,53.6184,63.0343,-0.0007,14.14,1.7237,FireSmoke
snapshot_1391,floor_1391,Humidity,56.8558,68.734,-0.0149,9.7791,2.3712,FireSmoke
snapshot_1391,floor_1391,Smoke,0.0205,0.0234,-0.2185,0.0111,0.0546,FireSmoke
snapshot_1391,floor_1391,Temperature,28.1161,28.4749,-0.0919,3.5398,5.0968,FireSmoke
snapshot_1391,floor_1391,Power,-0.2803,0.0212,-0.1015,0.3444,-4.5354,FireSmoke
snapshot_1391,floor_1391,Power,-0.0552,0.0857,0.0652,0.3143,-3.0349,FireSmoke
snapshot_1391,floor_1391,Smoke,0.0618,0.062,-0.0641,0.0299,4.1801,FireSmoke
snapshot_1391,floor_1391,CO2,532.2,630.4476,-0.1178,138.0712,1.37,FireSmoke
snapshot_1391,floor_1391,Motion,0.2255,0.304,0.0293,0.1268,0.7553,FireSmoke
snapshot_1391,floor_1391,Power,0.1067,0.1127,-0.0809,0.4095,-1.9553,FireSmoke
snapshot_1391,floor_1391,Temperature,19.0414,23.0472,-0.0261,2.8729,-2.4655,FireSmoke
snapshot_1391,floor_1391,CO2,284.5488,376.8224,0.0484,143.4143,-2.7575,FireSmoke
snapshot_1391,floor_1391,Motion,0.0739,0.243,0.1318,0.1912,-0.7607,FireSmoke
snapshot_1391,floor_1391,Power,0.5565,0.7327,-0.0089,0.4472,1.0436,FireSmoke
snapshot_1391,floor_1391,CO2,373.8591,429.8191,0.099,130.3642,-1.269,FireSmoke
snapshot_1391,floor_1391,Motion,0.1271,0.289,0.1594,0.2414,-0.2288,FireSmoke
snapshot_1391,floor_1391,Humidity,38.1347,44.7273,0.0571,13.2684,-1.3731,FireSmoke
snapshot_1392,floor_1392,Smoke,0.0086,0.0218,0.07,0.0169,-1.1395,OccupancySurge
